Source,Target,Cosine_similarity
56,77,0.83623135
56,78,0.9490237
56,79,0.718093
56,80,0.9543666
56,81,0.8745043
56,82,0.9320496
56,83,0.8820935
56,84,0.90666765
56,85,0.8972114
56,86,0.8481653
56,87,0.97958976
56,88,0.91975653
56,89,0.9626178
56,90,0.8555606
56,91,0.9262712
56,92,0.8892583
56,93,0.8330151
56,94,0.81466955
56,95,0.78484946
56,96,0.84317994
56,97,0.7724122
56,98,0.7532375
56,99,0.9771312
57,0,0.9387154
57,1,0.86101806
57,2,0.87381804
57,3,0.78446543
57,4,0.9675777
57,5,0.90581864
57,6,0.9732106
57,7,0.9312711
57,8,0.89291775
57,9,0.9500857
57,10,0.9386801
57,11,0.9389256
57,12,0.9614245
57,13,0.81599605
57,14,0.66963667
57,15,0.9788007
57,16,0.9887411
57,17,0.9098401
57,18,0.87109095
57,19,0.9488892
57,20,0.9283401
57,21,0.98644024
57,22,0.8291422
57,23,0.8756864
57,24,0.9329342
57,25,0.9314232
57,26,0.9037748
57,27,0.97575146
57,28,0.8360743
57,29,0.6799278
57,30,0.8908135
57,31,0.6104373
57,32,0.7579225
57,33,0.95600784
57,34,0.77726007
57,35,0.38155368
57,36,0.62974316
57,37,0.98008615
57,38,0.9297313
57,39,0.9300219
57,40,0.88317645
57,41,0.9462093
57,42,0.9629027
57,43,0.8388957
57,44,0.95567834
57,45,0.79906386
57,46,0.93981844
57,47,0.89045537
57,48,0.91524446
57,49,0.87617093
57,50,0.82609266
57,51,0.8125784
57,52,0.9549644
57,53,0.9053796
57,54,0.9310363
57,55,0.9776339
57,56,0.885421
57,58,0.9733204
57,59,0.9627145
57,60,0.87429553
57,61,0.8735576
57,62,0.93434256
57,63,0.8469504
57,64,0.9527476
57,65,0.9203026
57,66,0.9397159
57,67,0.8689636
57,68,0.7999735
57,69,0.9531657
57,70,0.8415409
57,71,0.89078873
57,72,0.9194523
57,73,0.8293134
57,74,0.94896656
57,75,0.97078407
57,76,0.9361815
57,77,0.94644225
57,78,0.94154
57,79,0.9049943
57,80,0.9228031
57,81,0.9791246
57,82,0.83845645
57,83,0.95362055
57,84,0.941766
57,85,0.9477773
57,86,0.91532445
57,87,0.89012617
57,88,0.9364189
57,89,0.793981
57,90,0.956248
57,91,0.96084476
57,92,0.97464865
57,93,0.63111895
57,94,0.58283746
57,95,0.8627439
57,96,0.974217
57,97,0.90029037
57,98,0.95694715
57,99,0.8755319
58,0,0.92726266
58,1,0.90343165
58,2,0.86105466
58,3,0.7681213
58,4,0.95667493
58,5,0.9094454
58,6,0.9577211
58,7,0.9359804
58,8,0.92719525
58,9,0.96110624
58,10,0.92225885
58,11,0.90598804
58,12,0.9564719
58,13,0.8347992
58,14,0.6444937
58,15,0.9502449
58,16,0.960853
58,17,0.9097003
58,18,0.88462085
58,19,0.9447202
58,20,0.9348183
58,21,0.9809538
58,22,0.8056841
58,23,0.85305226
58,24,0.92723346
58,25,0.92912364
58,26,0.88842666
58,27,0.9691704
58,28,0.86965656
58,29,0.66360384
58,30,0.9051991
58,31,0.56916815
58,32,0.7835115
58,33,0.93374795
58,34,0.7608818
58,35,0.40714723
58,36,0.6168851
58,37,0.9595985
58,38,0.9025914
58,39,0.9085224
58,40,0.87834376
58,41,0.92284125
58,42,0.95359707
58,43,0.82246435
58,44,0.9529269
58,45,0.7885708
58,46,0.93061215
58,47,0.8839857
58,48,0.8900761
58,49,0.8583328
58,50,0.86638135
58,51,0.78494066
58,52,0.9588389
58,53,0.89801466
58,54,0.93244135
58,55,0.9842424
58,56,0.8711661
58,57,0.9733204
58,59,0.9415617
58,60,0.8606141
58,61,0.8953931
58,62,0.9265823
58,63,0.83247805
58,64,0.9509763
58,65,0.87821203
58,66,0.9296755
58,67,0.89882207
58,68,0.7419299
58,69,0.9429841
58,70,0.84822035
58,71,0.901224
58,72,0.8948549
58,73,0.8191725
58,74,0.93337566
58,75,0.9442291
58,76,0.9244891
58,77,0.97499126
58,78,0.92303044
58,79,0.90286005
58,80,0.902196
58,81,0.97384614
58,82,0.7875952
58,83,0.96456957
58,84,0.94796395
58,85,0.9487767
58,86,0.9264199
58,87,0.8918741
58,88,0.9308625
58,89,0.7758593
58,90,0.9534464
58,91,0.9635171
58,92,0.9725835
58,93,0.63504356
58,94,0.565881
58,95,0.8775325
58,96,0.9679635
58,97,0.924066
58,98,0.9444459
58,99,0.8622656
59,0,0.9495953
59,1,0.8285478
59,2,0.88289696
59,3,0.82050145
59,4,0.9202054
59,5,0.9409804
59,6,0.9690134
59,7,0.9332236
59,8,0.9125441
59,9,0.9203567
59,10,0.88972217
59,11,0.96576625
59,12,0.97108924
59,13,0.8487184
59,14,0.7495787
59,15,0.9617655
59,16,0.9655718
59,17,0.95838827
59,18,0.8794887
59,19,0.9170715
59,20,0.9474047
59,21,0.96748155
59,22,0.8864291
59,23,0.8687412
59,24,0.9706063
59,25,0.89556533
59,26,0.920285
59,27,0.9381536
59,28,0.86248267
59,29,0.7532078
59,30,0.896933
59,31,0.64137906
59,32,0.82665074
59,33,0.9727051
59,34,0.83341455
59,35,0.49811095
59,36,0.6495688
59,37,0.9444682
59,38,0.95984775
59,39,0.9695942
59,40,0.89281213
59,41,0.9329192
59,42,0.93913645
59,43,0.7859876
59,44,0.9247308
59,45,0.847185
59,46,0.9580282
59,47,0.85760444
59,48,0.8638849
59,49,0.93189824
59,50,0.8322655
59,51,0.81694573
59,52,0.9573836
59,53,0.841604
59,54,0.9184298
59,55,0.9624158
59,56,0.87870854
59,57,0.9627145
59,58,0.9415617
59,60,0.90803385
59,61,0.90828085
59,62,0.9238745
59,63,0.90136987
59,64,0.90046334
59,65,0.9271656
59,66,0.92553973
59,67,0.889842
59,68,0.8417603
59,69,0.9646111
59,70,0.8718377
59,71,0.9231754
59,72,0.9525286
59,73,0.8520201
59,74,0.95492846
59,75,0.96405256
59,76,0.8852858
59,77,0.9369514
59,78,0.93182904
59,79,0.86208373
59,80,0.9058842
59,81,0.9769618
59,82,0.88328266
59,83,0.9614355
59,84,0.91694134
59,85,0.92017585
59,86,0.8890246
59,87,0.90954506
59,88,0.9554247
59,89,0.8261215
59,90,0.8943836
59,91,0.9489945
59,92,0.9523954
59,93,0.72754997
59,94,0.68995744
59,95,0.9039246
59,96,0.93928653
59,97,0.92203575
59,98,0.94264495
59,99,0.8933625
60,0,0.87862355
60,1,0.7925181
60,2,0.9286036
60,3,0.7353909
60,4,0.8456684
60,5,0.962693
60,6,0.9167353
60,7,0.86843705
60,8,0.8499577
60,9,0.76585954
60,10,0.707602
60,11,0.9248705
60,12,0.9369557
60,13,0.8544062
60,14,0.663349
60,15,0.86754584
60,16,0.86994636
60,17,0.9566236
60,18,0.9204849
60,19,0.78097373
60,20,0.9535783
60,21,0.86456203
60,22,0.7315691
60,23,0.675861
60,24,0.93030757
60,25,0.9238824
60,26,0.74520534
60,27,0.83604294
60,28,0.9229792
60,29,0.653145
60,30,0.8995056
60,31,0.48934254
60,32,0.86759526
60,33,0.93561506
60,34,0.7122826
60,35,0.47203085
60,36,0.4388244
60,37,0.8259632
60,38,0.86594856
60,39,0.8832201
60,40,0.75810856
60,41,0.81691974
60,42,0.8976424
60,43,0.5851033
60,44,0.75926137
60,45,0.80440867
60,46,0.8787453
60,47,0.69961697
60,48,0.8382157
60,49,0.89094764
60,50,0.8388711
60,51,0.6759558
60,52,0.84131193
60,53,0.71948117
60,54,0.93589264
60,55,0.8578606
60,56,0.74314946
60,57,0.87429553
60,58,0.8606141
60,59,0.90803385
60,61,0.9349015
60,62,0.9176218
60,63,0.78956765
60,64,0.77171195
60,65,0.82946414
60,66,0.9048397
60,67,0.8931755
60,68,0.6617308
60,69,0.88612854
60,70,0.7771497
60,71,0.97033364
60,72,0.8980922
60,73,0.6914529
60,74,0.8202733
60,75,0.94260776
60,76,0.72173333
60,77,0.8753485
60,78,0.76273483
60,79,0.90012324
60,80,0.71974593
60,81,0.9295269
60,82,0.7991582
60,83,0.9228127
60,84,0.8336516
60,85,0.90086675
60,86,0.87752753
60,87,0.75704825
60,88,0.7854866
60,89,0.68222576
60,90,0.808009
60,91,0.8811926
60,92,0.882268
60,93,0.6605073
60,94,0.6183444
60,95,0.9675823
60,96,0.8886056
60,97,0.9249035
60,98,0.918599
60,99,0.7687506
61,0,0.8719051
61,1,0.86683565
61,2,0.8824466
61,3,0.7418659
61,4,0.8532869
61,5,0.9530716
61,6,0.88209814
61,7,0.9067237
61,8,0.9317789
61,9,0.84338313
61,10,0.71394295
61,11,0.8749167
61,12,0.91650623
61,13,0.8942715
61,14,0.66092867
61,15,0.84399563
61,16,0.85312486
61,17,0.93016464
61,18,0.92141986
61,19,0.7922463
61,20,0.91665673
61,21,0.88172764
61,22,0.74358124
61,23,0.7035169
61,24,0.95152897
61,25,0.87941635
61,26,0.7812659
61,27,0.8537536
61,28,0.96877366
61,29,0.66602004
61,30,0.94088596
61,31,0.45927054
61,32,0.9458459
61,33,0.88188165
61,34,0.7279453
61,35,0.5589265
61,36,0.4637778
61,37,0.83530504
61,38,0.8324683
61,39,0.89706993
61,40,0.8053912
61,41,0.77970314
61,42,0.88476753
61,43,0.59103197
61,44,0.7871033
61,45,0.82653886
61,46,0.8564893
61,47,0.7345075
61,48,0.7468534
61,49,0.8449774
61,50,0.9321287
61,51,0.6789148
61,52,0.8493062
61,53,0.6883128
61,54,0.9026777
61,55,0.9017818
61,56,0.7576507
61,57,0.8735576
61,58,0.8953931
61,59,0.90828085
61,60,0.9349015
61,62,0.89654815
61,63,0.84475386
61,64,0.7989694
61,65,0.77277637
61,66,0.86500436
61,67,0.9437568
61,68,0.608473
61,69,0.85276
61,70,0.8293585
61,71,0.9781901
61,72,0.8696688
61,73,0.7168441
61,74,0.80054474
61,75,0.90591526
61,76,0.7384556
61,77,0.9304037
61,78,0.75790304
61,79,0.91247433
61,80,0.73782843
61,81,0.928851
61,82,0.7818616
61,83,0.9368668
61,84,0.9016502
61,85,0.88883936
61,86,0.92398864
61,87,0.7990455
61,88,0.8173642
61,89,0.7119231
61,90,0.8233748
61,91,0.9026329
61,92,0.88346547
61,93,0.71472996
61,94,0.6223377
61,95,0.95657843
61,96,0.8719495
61,97,0.9485538
61,98,0.9124239
61,99,0.77054924
62,0,0.8550178
62,1,0.7892951
62,2,0.9701103
62,3,0.6191919
62,4,0.8999826
62,5,0.9558812
62,6,0.95323676
62,7,0.85420334
62,8,0.8371515
62,9,0.8308202
62,10,0.7998592
62,11,0.904541
62,12,0.9427883
62,13,0.75129
62,14,0.5147203
62,15,0.9505625
62,16,0.9446713
62,17,0.9383895
62,18,0.97115654
62,19,0.8298236
62,20,0.938757
62,21,0.94089955
62,22,0.68580717
62,23,0.68704957
62,24,0.8895384
62,25,0.97183156
62,26,0.7486332
62,27,0.8999774
62,28,0.85207564
62,29,0.49712127
62,30,0.8352804
62,31,0.3745878
62,32,0.7562824
62,33,0.9470288
62,34,0.60663515
62,35,0.27209088
62,36,0.3772873
62,37,0.9043099
62,38,0.8519607
62,39,0.8476329
62,40,0.7416182
62,41,0.843055
62,42,0.95078295
62,43,0.63682216
62,44,0.8540785
62,45,0.6886525
62,46,0.8716981
62,47,0.729947
62,48,0.92251325
62,49,0.80823696
62,50,0.7819358
62,51,0.6109368
62,52,0.87503684
62,53,0.893091
62,54,0.98412377
62,55,0.9299676
62,56,0.72303593
62,57,0.93434256
62,58,0.9265823
62,59,0.9238745
62,60,0.9176218
62,61,0.89654815
62,63,0.7226762
62,64,0.92017126
62,65,0.8214055
62,66,0.9804822
62,67,0.82766294
62,68,0.63579035
62,69,0.90328866
62,70,0.6956616
62,71,0.93529207
62,72,0.8330421
62,73,0.65579045
62,74,0.88876474
62,75,0.9326235
62,76,0.7783216
62,77,0.93337363
62,78,0.81227165
62,79,0.9419178
62,80,0.7662924
62,81,0.9501436
62,82,0.7010967
62,83,0.91770333
62,84,0.8509631
62,85,0.89873314
62,86,0.8644488
62,87,0.752986
62,88,0.8316596
62,89,0.60712415
62,90,0.8863737
62,91,0.8895431
62,92,0.9220196
62,93,0.49145612
62,94,0.43503872
62,95,0.88937694
62,96,0.9600417
62,97,0.94181204
62,98,0.9850351
62,99,0.73362356
63,0,0.92222553
63,1,0.8549961
63,2,0.64584404
63,3,0.95801795
63,4,0.84043896
63,5,0.81822723
63,6,0.8292227
63,7,0.93883294
63,8,0.8862587
63,9,0.8892893
63,10,0.8232896
63,11,0.8882844
63,12,0.8645401
63,13,0.93157005
63,14,0.9261762
63,15,0.793138
63,16,0.8203934
63,17,0.82994103
63,18,0.6817637
63,19,0.8805523
63,20,0.81193924
63,21,0.84145164
63,22,0.95533556
63,23,0.91597205
63,24,0.9321511
63,25,0.69993687
63,26,0.9479397
63,27,0.8644302
63,28,0.8310942
63,29,0.9267411
63,30,0.91344774
63,31,0.82696825
63,32,0.8728342
63,33,0.8255695
63,34,0.9489977
63,35,0.78270465
63,36,0.8154853
63,37,0.82419974
63,38,0.92726976
63,39,0.9568844
63,40,0.96877617
63,41,0.84393346
63,42,0.7535271
63,43,0.82093555
63,44,0.82289296
63,45,0.9628201
63,46,0.9016062
63,47,0.9078218
63,48,0.646277
63,49,0.9172891
63,50,0.88186425
63,51,0.92627746
63,52,0.8854321
63,53,0.63540846
63,54,0.72082007
63,55,0.86517006
63,56,0.93193
63,57,0.8469504
63,58,0.83247805
63,59,0.90136987
63,60,0.78956765
63,61,0.84475386
63,62,0.7226762
63,64,0.7060683
63,65,0.8905048
63,66,0.7177623
63,67,0.90107656
63,68,0.8616147
63,69,0.8612784
63,70,0.9649049
63,71,0.81745225
63,72,0.9475169
63,73,0.94758767
63,74,0.81546056
63,75,0.8483663
63,76,0.85648453
63,77,0.8393834
63,78,0.8789674
63,79,0.7346203
63,80,0.8889804
63,81,0.8674252
63,82,0.9623004
63,83,0.8777813
63,84,0.91339695
63,85,0.8634527
63,86,0.87308276
63,87,0.955214
63,88,0.89495903
63,89,0.95700705
63,90,0.79089653
63,91,0.91648257
63,92,0.85339624
63,93,0.9209858
63,94,0.8790318
63,95,0.83824587
63,96,0.791303
63,97,0.81284004
63,98,0.7567419
63,99,0.9508268
64,0,0.83276284
64,1,0.7712346
64,2,0.8665178
64,3,0.60739464
64,4,0.9160747
64,5,0.83722794
64,6,0.9234228
64,7,0.8285736
64,8,0.8343039
64,9,0.9131748
64,10,0.9066556
64,11,0.8380606
64,12,0.8914965
64,13,0.6574835
64,14,0.47125447
64,15,0.95915496
64,16,0.9588791
64,17,0.84582245
64,18,0.862257
64,19,0.889164
64,20,0.86674124
64,21,0.9634321
64,22,0.7042647
64,23,0.7817973
64,24,0.83494794
64,25,0.90668595
64,26,0.8142734
64,27,0.9229778
64,28,0.7367633
64,29,0.4940171
64,30,0.7684979
64,31,0.43164593
64,32,0.6329175
64,33,0.89497936
64,34,0.6306952
64,35,0.17158341
64,36,0.5032924
64,37,0.9551735
64,38,0.8227905
64,39,0.82570904
64,40,0.7650717
64,41,0.8903359
64,42,0.9523605
64,43,0.7687241
64,44,0.9440511
64,45,0.61744446
64,46,0.85466516
64,47,0.7930397
64,48,0.9041553
64,49,0.7460874
64,50,0.7153304
64,51,0.6634258
64,52,0.90591955
64,53,0.9401042
64,54,0.90610355
64,55,0.9491649
64,56,0.7680487
64,57,0.9527476
64,58,0.9509763
64,59,0.90046334
64,60,0.77171195
64,61,0.7989694
64,62,0.92017126
64,63,0.7060683
64,65,0.81809217
64,66,0.92936057
64,67,0.7615105
64,68,0.68831307
64,69,0.8924329
64,70,0.70879424
64,71,0.8176936
64,72,0.79063106
64,73,0.70069206
64,74,0.93262124
64,75,0.89416754
64,76,0.8816945
64,77,0.91660655
64,78,0.88719875
64,79,0.85683423
64,80,0.8635252
64,81,0.9220397
64,82,0.6727576
64,83,0.88768697
64,84,0.86253315
64,85,0.85669756
64,86,0.820194
64,87,0.7894739
64,88,0.8972691
64,89,0.64249986
64,90,0.9292956
64,91,0.87836826
64,92,0.926897
64,93,0.44610268
64,94,0.38479587
64,95,0.75699687
64,96,0.94390464
64,97,0.8506303
64,98,0.9425578
64,99,0.74337906
65,0,0.9440553
65,1,0.80040854
65,2,0.748211
65,3,0.89136016
65,4,0.92139053
65,5,0.83259344
65,6,0.92135113
65,7,0.898942
65,8,0.8064319
65,9,0.8812971
65,10,0.91817206
65,11,0.95925283
65,12,0.9176484
65,13,0.81930035
65,14,0.826455
65,15,0.9070391
65,16,0.9228431
65,17,0.86138964
65,18,0.7439122
65,19,0.9436214
65,20,0.8706238
65,21,0.9071654
65,22,0.9268052
65,23,0.9085368
65,24,0.910546
65,25,0.8332036
65,26,0.9267716
65,27,0.922752
65,28,0.7494858
65,29,0.8065801
65,30,0.8450908
65,31,0.81011695
65,32,0.7070374
65,33,0.92322254
65,34,0.8860333
65,35,0.5104033
65,36,0.7765808
65,37,0.90935045
65,38,0.9753982
65,39,0.9370198
65,40,0.9170823
65,41,0.9651235
65,42,0.841096
65,43,0.8909021
65,44,0.8835183
65,45,0.86113816
65,46,0.9538003
65,47,0.90391815
65,48,0.87098205
65,49,0.937246
65,50,0.7406861
65,51,0.8965416
65,52,0.94503117
65,53,0.8304426
65,54,0.82161623
65,55,0.8901944
65,56,0.9419593
65,57,0.9203026
65,58,0.87821203
65,59,0.9271656
65,60,0.82946414
65,61,0.77277637
65,62,0.8214055
65,63,0.8905048
65,64,0.81809217
65,66,0.8531542
65,67,0.8135201
65,68,0.919921
65,69,0.9572321
65,70,0.8764543
65,71,0.80155295
65,72,0.9598131
65,73,0.9162926
65,74,0.9331537
65,75,0.9203772
65,76,0.91238153
65,77,0.85634345
65,78,0.9508814
65,79,0.7873793
65,80,0.9302353
65,81,0.91348386
65,82,0.93078613
65,83,0.89397144
65,84,0.87533605
65,85,0.9151732
65,86,0.82764935
65,87,0.9297863
65,88,0.91732866
65,89,0.8968457
65,90,0.8794659
65,91,0.93120843
65,92,0.9211982
65,93,0.7372209
65,94,0.74244136
65,95,0.819613
65,96,0.90971804
65,97,0.80910355
65,98,0.8425894
65,99,0.9363828
66,0,0.86409724
66,1,0.7649495
66,2,0.95475996
66,3,0.63740134
66,4,0.9077716
66,5,0.9311599
66,6,0.9677415
66,7,0.8340168
66,8,0.8150932
66,9,0.8357433
66,10,0.8322495
66,11,0.9237505
66,12,0.9433901
66,13,0.7259696
66,14,0.52827704
66,15,0.9647884
66,16,0.9571293
66,17,0.9309498
66,18,0.94522595
66,19,0.84767175
66,20,0.9391512
66,21,0.94557214
66,22,0.717063
66,23,0.7181133
66,24,0.8900253
66,25,0.96599996
66,26,0.7702123
66,27,0.906231
66,28,0.8169305
66,29,0.5119063
66,30,0.8120376
66,31,0.42573032
66,32,0.7048768
66,33,0.9568422
66,34,0.6353684
66,35,0.23983677
66,36,0.42498952
66,37,0.9185347
66,38,0.86478925
66,39,0.8582708
66,40,0.7433212
66,41,0.8848506
66,42,0.9552844
66,43,0.6716254
66,44,0.863931
66,45,0.68407303
66,46,0.8895933
66,47,0.74840915
66,48,0.94620645
66,49,0.8275087
66,50,0.7374137
66,51,0.64072764
66,52,0.89615846
66,53,0.91888964
66,54,0.97200376
66,55,0.9267986
66,56,0.75481087
66,57,0.9397159
66,58,0.9296755
66,59,0.92553973
66,60,0.9048397
66,61,0.86500436
66,62,0.9804822
66,63,0.7177623
66,64,0.92936057
66,65,0.8531542
66,67,0.79457366
66,68,0.6846308
66,69,0.92504215
66,70,0.69705653
66,71,0.90381604
66,72,0.84787285
66,73,0.68188393
66,74,0.92118424
66,75,0.94231397
66,76,0.80498576
66,77,0.922452
66,78,0.8453528
66,79,0.9135457
66,80,0.794491
66,81,0.94947976
66,82,0.7110325
66,83,0.91325635
66,84,0.83774996
66,85,0.90081024
66,86,0.8363808
66,87,0.7723924
66,88,0.85797507
66,89,0.6311233
66,90,0.89962703
66,91,0.886122
66,92,0.9229592
66,93,0.48719385
66,94,0.44729024
66,95,0.86711276
66,96,0.9719061
66,97,0.91066533
66,98,0.9771857
66,99,0.75572747
67,0,0.90843105
67,1,0.93857324
67,2,0.77990717
67,3,0.851388
67,4,0.86225826
67,5,0.9068979
67,6,0.8607687
67,7,0.9601064
67,8,0.9619165
67,9,0.8772744
67,10,0.76487464
67,11,0.8603917
67,12,0.9087126
67,13,0.9657253
67,14,0.7792832
67,15,0.80345315
67,16,0.8285264
67,17,0.90088373
67,18,0.8342047
67,19,0.85554737
67,20,0.9086265
67,21,0.8680386
67,22,0.80844533
67,23,0.79072905
67,24,0.9394775
67,25,0.83676004
67,26,0.84047866
67,27,0.8693358
67,28,0.96904737
67,29,0.7935439
67,30,0.9820186
67,31,0.6188747
67,32,0.94535744
67,33,0.85819674
67,34,0.82381076
67,35,0.6916513
67,36,0.62815326
67,37,0.82105565
67,38,0.8717276
67,39,0.9118371
67,40,0.8878853
67,41,0.7997795
67,42,0.8390121
67,43,0.7152732
67,44,0.80972207
67,45,0.90854526
67,46,0.8959509
67,47,0.82864994
67,48,0.711791
67,49,0.8812916
67,50,0.97102183
67,51,0.80290365
67,52,0.87436557
67,53,0.66414744
67,54,0.8490531
67,55,0.8964778
67,56,0.846891
67,57,0.8689636
67,58,0.89882207
67,59,0.889842
67,60,0.8931755
67,61,0.9437568
67,62,0.82766294
67,63,0.90107656
67,64,0.7615105
67,65,0.8135201
67,66,0.79457366
67,68,0.68948054
67,69,0.8639626
67,70,0.9161922
67,71,0.93772
67,72,0.91134775
67,73,0.8139997
67,74,0.7877406
67,75,0.8837806
67,76,0.8171833
67,77,0.9139966
67,78,0.808552
67,79,0.85967207
67,80,0.8084417
67,81,0.9138073
67,82,0.84399027
67,83,0.94168067
67,84,0.930376
67,85,0.921828
67,86,0.9503088
67,87,0.87062806
67,88,0.8327716
67,89,0.8140325
67,90,0.8293947
67,91,0.94087285
67,92,0.90432453
67,93,0.8235479
67,94,0.74079067
67,95,0.94726443
67,96,0.84711236
67,97,0.929757
67,98,0.84239256
67,99,0.8555627
68,0,0.85735697
68,1,0.65026623
68,2,0.5638027
68,3,0.8811308
68,4,0.75102305
68,5,0.6824286
68,6,0.8062482
68,7,0.8053563
68,8,0.72176737
68,9,0.80532926
68,10,0.8623299
68,11,0.8553929
68,12,0.8063904
68,13,0.719644
68,14,0.8726065
68,15,0.7839794
68,16,0.80659527
68,17,0.7499791
68,18,0.53394246
68,19,0.8660848
68,20,0.74846387
68,21,0.7838068
68,22,0.9502602
68,23,0.92851996
68,24,0.79837334
68,25,0.61802846
68,26,0.92550474
68,27,0.796168
68,28,0.59961146
68,29,0.8672685
68,30,0.7171636
68,31,0.89129794
68,32,0.57741463
68,33,0.81524086
68,34,0.9204772
68,35,0.56603354
68,36,0.88802123
68,37,0.7850339
68,38,0.9183536
68,39,0.88359517
68,40,0.866747
68,41,0.8981146
68,42,0.70846003
68,43,0.8842397
68,44,0.8199151
68,45,0.82509303
68,46,0.8908314
68,47,0.8724349
68,48,0.6919088
68,49,0.9001295
68,50,0.60865724
68,51,0.9277874
68,52,0.8624676
68,53,0.69425106
68,54,0.64202946
68,55,0.76633656
68,56,0.9184022
68,57,0.7999735
68,58,0.7419299
68,59,0.8417603
68,60,0.6617308
68,61,0.608473
68,62,0.63579035
68,63,0.8616147
68,64,0.68831307
68,65,0.919921
68,66,0.6846308
68,67,0.68948054
68,69,0.8677504
68,70,0.84321785
68,71,0.6327523
68,72,0.89577276
68,73,0.9207107
68,74,0.865652
68,75,0.7912169
68,76,0.871677
68,77,0.6923063
68,78,0.9250447
68,79,0.5397387
68,80,0.91280496
68,81,0.7846848
68,82,0.9047994
68,83,0.7735894
68,84,0.74351746
68,85,0.7543542
68,86,0.66722006
68,87,0.9063115
68,88,0.8921204
68,89,0.90473664
68,90,0.72027814
68,91,0.7996685
68,92,0.79900813
68,93,0.7845055
68,94,0.8290761
68,95,0.6764692
68,96,0.7399523
68,97,0.6643637
68,98,0.6657831
68,99,0.9244023
69,0,0.9516072
69,1,0.8314389
69,2,0.85024714
69,3,0.82944185
69,4,0.9230408
69,5,0.9087507
69,6,0.9715193
69,7,0.92223233
69,8,0.88300365
69,9,0.91114616
69,10,0.915664
69,11,0.96376204
69,12,0.9756809
69,13,0.823231
69,14,0.74855906
69,15,0.9482698
69,16,0.9618452
69,17,0.938947
69,18,0.85324395
69,19,0.95153356
69,20,0.94701886
69,21,0.9576718
69,22,0.89005125
69,23,0.8778632
69,24,0.93856615
69,25,0.9053734
69,26,0.9147229
69,27,0.94351643
69,28,0.8328015
69,29,0.74323666
69,30,0.8731698
69,31,0.6873782
69,32,0.7529057
69,33,0.97455394
69,34,0.8454419
69,35,0.45922258
69,36,0.69689983
69,37,0.932101
69,38,0.968782
69,39,0.94420785
69,40,0.88302255
69,41,0.9727004
69,42,0.9306805
69,43,0.8449627
69,44,0.9282131
69,45,0.8260442
69,46,0.9795275
69,47,0.8746226
69,48,0.91048825
69,49,0.9487957
69,50,0.79515994
69,51,0.83870536
69,52,0.9751841
69,53,0.8817854
69,54,0.9150915
69,55,0.94355303
69,56,0.9078003
69,57,0.9531657
69,58,0.9429841
69,59,0.9646111
69,60,0.88612854
69,61,0.85276
69,62,0.90328866
69,63,0.8612784
69,64,0.8924329
69,65,0.9572321
69,66,0.92504215
69,67,0.8639626
69,68,0.8677504
69,70,0.8687263
69,71,0.88736504
69,72,0.9523513
69,73,0.87142164
69,74,0.97323304
69,75,0.9589495
69,76,0.9086259
69,77,0.9248376
69,78,0.9519202
69,79,0.8335942
69,80,0.92331016
69,81,0.9666571
69,82,0.8671297
69,83,0.95449203
69,84,0.889006
69,85,0.9338437
69,86,0.8639078
69,87,0.9182927
69,88,0.94820017
69,89,0.8320937
69,90,0.9065719
69,91,0.9453943
69,92,0.9691082
69,93,0.70475316
69,94,0.6906976
69,95,0.89084375
69,96,0.9535617
69,97,0.9029025
69,98,0.91833615
69,99,0.9058163
70,0,0.9209189
70,1,0.8960969
70,2,0.6174904
70,3,0.9629906
70,4,0.83834535
70,5,0.78596467
70,6,0.81629145
70,7,0.9371196
70,8,0.9002997
70,9,0.902785
70,10,0.8399053
70,11,0.85724527
70,12,0.86210155
70,13,0.9254994
70,14,0.89876
70,15,0.7685777
70,16,0.8062949
70,17,0.8060874
70,18,0.65798795
70,19,0.90429753
70,20,0.81249785
70,21,0.8353841
70,22,0.93278855
70,23,0.9258001
70,24,0.9114894
70,25,0.7115579
70,26,0.94552
70,27,0.873007
70,28,0.8342504
70,29,0.92381376
70,30,0.92145777
70,31,0.839368
70,32,0.84869313
70,33,0.8098562
70,34,0.9524761
70,35,0.7552946
70,36,0.8472319
70,37,0.8256345
70,38,0.9078426
70,39,0.9306751
70,40,0.9593187
70,41,0.86211276
70,42,0.7596348
70,43,0.85649663
70,44,0.8399917
70,45,0.9446114
70,46,0.90131706
70,47,0.9135106
70,48,0.664078
70,49,0.9107452
70,50,0.89410466
70,51,0.94253117
70,52,0.89681304
70,53,0.6344288
70,54,0.71284735
70,55,0.85951674
70,56,0.9480885
70,57,0.8415409
70,58,0.84822035
70,59,0.8718377
70,60,0.7771497
70,61,0.8293585
70,62,0.6956616
70,63,0.9649049
70,64,0.70879424
70,65,0.8764543
70,66,0.69705653
70,67,0.9161922
70,68,0.84321785
70,69,0.8687263
70,71,0.8030007
70,72,0.93549144
70,73,0.9518276
70,74,0.8091257
70,75,0.84873384
70,76,0.881582
70,77,0.84115833
70,78,0.880255
70,79,0.7175283
70,80,0.9038224
70,81,0.86106646
70,82,0.93686086
70,83,0.8955601
70,84,0.920073
70,85,0.8829735
70,86,0.88685894
70,87,0.9572168
70,88,0.8899809
70,89,0.9590196
70,90,0.8169065
70,91,0.91878355
70,92,0.86849433
70,93,0.9051173
70,94,0.86247444
70,95,0.8340432
70,96,0.78986
70,97,0.7993378
